parentSKU,SKU,name,slug,description,class,price,salePrice,taxonomies.productType,featuredImage,thumbnail,images,stockQuantity,totalSales,taxonomies.disc-type,attributes.color,attributes.plastic,attributes.rimColor,netWeight,taxonomies.brand,attributes.fade,attributes.glide,attributes.inboundsId,attributes.speed,attributes.turn
CRANK,CRANK_BIGZ_1737,"Crank - Color: neon-green, Plastic: big-z, Scaled Weight: 173-7g",product-1114-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-bigz-1737.png,https://hyzershop.com/wp-content/uploads/discraft-crank-bigz-1737-150x150.png,,0,,,Neon Green,Big Z,,173.7g,Discraft,,,,,
CRANK,CRANK_BIGZ_1750,"Crank - Color: orange, Plastic: big-z, Scaled Weight: 175-0g",product-1114-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-bigz-1750.png,https://hyzershop.com/wp-content/uploads/discraft-crank-bigz-1750-150x150.png,,0,,,Orange,Big Z,,175.0g,Discraft,,,,,
CRANK,CRANK_ESP_1733,"Crank - Color: yellow, Plastic: esp, Scaled Weight: 173-3g",product-1114-variation-3,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-esp-1733.png,https://hyzershop.com/wp-content/uploads/discraft-crank-esp-1733-150x150.png,,1,,,Yellow,ESP,,173.3g,Discraft,,,,,
CRANK,CRANK_ESP_1757,"Crank - Color: blue, Plastic: esp, Scaled Weight: 175-7g",product-1114-variation-4,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-esp-1757.png,https://hyzershop.com/wp-content/uploads/discraft-crank-esp-1757-150x150.png,,1,,,Blue,ESP,,175.7g,Discraft,,,,,
CRANK,CRANK_Z_1747,"Crank - Color: white, Plastic: z, Scaled Weight: 174-7g",product-1114-variation-5,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-gloz-1747.png,https://hyzershop.com/wp-content/uploads/discraft-crank-gloz-1747-150x150.png,,1,,,White,Z,,174.7g,Discraft,,,,,
CRANK,CRANK_Z_1757,"Crank - Color: white, Plastic: z, Scaled Weight: 175-7g",product-1114-variation-6,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-gloz-1757.png,https://hyzershop.com/wp-content/uploads/discraft-crank-gloz-1757-150x150.png,,1,,,White,Z,,175.7g,Discraft,,,,,
CRANK,CRANK_PROD_1744,"Crank - Color: blue-swirl, Plastic: pro-d, Scaled Weight: 174-4g",product-1114-variation-7,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-prod-1744.png,https://hyzershop.com/wp-content/uploads/discraft-crank-prod-1744-150x150.png,,1,,,Blue Swirl,Pro-D,,174.4g,Discraft,,,,,
CRANK,CRANK_X_1721,"Crank - Color: white, Plastic: x, Scaled Weight: 172-1g",product-1114-variation-8,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-x-1721.png,https://hyzershop.com/wp-content/uploads/discraft-crank-x-1721-150x150.png,,1,,,White,X,,172.1g,Discraft,,,,,
CRANK,CRANK_X_1754,"Crank - Color: orange, Plastic: x, Scaled Weight: 175-4g",product-1114-variation-9,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-x-1754.png,https://hyzershop.com/wp-content/uploads/discraft-crank-x-1754-150x150.png,,1,,,Orange,X,,175.4g,Discraft,,,,,
CRANK,CRANK_Z_1727,"Crank - Color: blue, Plastic: z, Scaled Weight: 172-7g",product-1114-variation-10,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-z-1727.png,https://hyzershop.com/wp-content/uploads/discraft-crank-z-1727-150x150.png,,1,,,Blue,Z,,172.7g,Discraft,,,,,
CRANK,CRANK_Z_1741,"Crank - Color: hot-pink, Plastic: z, Scaled Weight: 174-1g",product-1114-variation-11,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-z-1741.png,https://hyzershop.com/wp-content/uploads/discraft-crank-z-1741-150x150.png,,1,,,Hot Pink,Z,,174.1g,Discraft,,,,,
CRANK,CRANK_ZFLX_1710,"Crank - Color: blue, Plastic: z-flx, Scaled Weight: 171-0g",product-1114-variation-12,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-zflx-1710.png,https://hyzershop.com/wp-content/uploads/discraft-crank-zflx-1710-150x150.png,,0,,,Blue,Z FLX,,171.0g,Discraft,,,,,
CRANK,CRANK_ZFLX_1732,"Crank - Color: neon-yellow, Plastic: z-flx, Scaled Weight: 173-2g",product-1114-variation-13,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-zflx-1732.png,https://hyzershop.com/wp-content/uploads/discraft-crank-zflx-1732-150x150.png,,0,,,Neon Yellow,Z FLX,,173.2g,Discraft,,,,,
CRANK,CRANK_ZLITE_1538,"Crank - Color: neon-orange, Plastic: z-lite, Scaled Weight: 153-8g",product-1114-variation-14,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-zlite-1538.png,https://hyzershop.com/wp-content/uploads/discraft-crank-zlite-1538-150x150.png,,1,,,Neon Orange,Z-Lite,,153.8g,Discraft,,,,,
CRANK,CRANK_ZLITE_1562,"Crank - Color: light-pink, Plastic: z-lite, Scaled Weight: 156-2g",product-1114-variation-15,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-crank-zlite-1562.png,https://hyzershop.com/wp-content/uploads/discraft-crank-zlite-1562-150x150.png,,1,,,Light Pink,Z-Lite,,156.2g,Discraft,,,,,
,NUKESS,Nuke SS,discraft-nuke-ss,"<strong>Manufacturer's Description: </strong>The Nuke SS gives developing players the means to get the distance of more advanced throwers without needing years of experience. You can get very long turnovers at medium speed, or throw your longest rollers ever at high speed! Give it a rip and see for yourself.",Variable,8.00-17.00,8.00-17.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17261.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17261-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17481.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17261.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17461.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17151.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17551.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17171.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17411.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17091.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17471.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17271.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17511.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17261.png,11,1,Distance Drivers,Aqua|Blue|Neon Yellow|Orange|Pink|Purple|Red|Silver|White,Glo Z|Pro-D|Ti|X|Z|Z FLX,,170.9g|171.5g|171.7g|172.6g|172.7g|174.1g|174.6g|174.7g|174.8g|175.1g|175.5g,Discraft,2,5,3138324,13,-3
NUKESS,NUKESS_ZFLX_1748,"Nuke SS - Color: orange, Plastic: z-flx, Scaled Weight: 174-8g",product-1145-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17481.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17481-150x150.png,,1,,,Orange,Z FLX,,174.8g,Discraft,,,,,
NUKESS,NUKESS_ZFLX_1726,"Nuke SS - Color: neon-yellow, Plastic: z-flx, Scaled Weight: 172-6g",product-1145-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17261.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-zflx-17261-150x150.png,,0,,,Neon Yellow,Z FLX,,172.6g,Discraft,,,,,
NUKESS,NUKESS_Z_1746,"Nuke SS - Color: neon-yellow, Plastic: z, Scaled Weight: 174-6g",product-1145-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17461.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17461-150x150.png,,1,,,Neon Yellow,Z,,174.6g,Discraft,,,,,
NUKESS,NUKESS_Z_1715,"Nuke SS - Color: pink, Plastic: z, Scaled Weight: 171-5g",product-1145-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17151.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-z-17151-150x150.png,,1,,,Pink,Z,,171.5g,Discraft,,,,,
NUKESS,NUKESS_X_1755,"Nuke SS - Color: white, Plastic: x, Scaled Weight: 175-5g",product-1145-variation-5,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17551.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17551-150x150.png,,1,,,White,X,,175.5g,Discraft,,,,,
NUKESS,NUKESS_X_1717,"Nuke SS - Color: aqua, Plastic: x, Scaled Weight: 171-7g",product-1145-variation-6,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17171.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-x-17171-150x150.png,,1,,,Aqua,X,,171.7g,Discraft,,,,,
NUKESS,NUKESS_TI_1741,"Nuke SS - Color: silver, Plastic: ti, Scaled Weight: 174-1g",product-1145-variation-7,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17411.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17411-150x150.png,,1,,,Silver,Ti,,174.1g,Discraft,,,,,
NUKESS,NUKESS_TI_1709,"Nuke SS - Color: purple, Plastic: ti, Scaled Weight: 170-9g",product-1145-variation-8,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17091.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-ti-17091-150x150.png,,1,,,Purple,Ti,,170.9g,Discraft,,,,,
NUKESS,NUKESS_PROD_1747,"Nuke SS - Color: blue, Plastic: pro-d, Scaled Weight: 174-7g",product-1145-variation-9,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17471.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17471-150x150.png,,1,,,Blue,Pro-D,,174.7g,Discraft,,,,,
NUKESS,NUKESS_PROD_1727,"Nuke SS - Color: red, Plastic: pro-d, Scaled Weight: 172-7g",product-1145-variation-10,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17271.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-prod-17271-150x150.png,,1,,,Red,Pro-D,,172.7g,Discraft,,,,,
NUKESS,NUKESS_GLOZ_1751,"Nuke SS - Color: white, Plastic: glo-z, Scaled Weight: 175-1g",product-1145-variation-11,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17511.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17511-150x150.png,,1,,,White,Glo Z,,175.1g,Discraft,,,,,
NUKESS,NUKESS_GLOZ_1726,"Nuke SS - Color: white, Plastic: glo-z, Scaled Weight: 172-6g",product-1145-variation-12,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17261.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-ss-gloz-17261-150x150.png,,1,,,White,Glo Z,,172.6g,Discraft,,,,,
,SURGE,Surge,discraft-surge,"<strong>Manufacturer's Description:</strong> Whether you're throwing downwind or into a moderate headwind, SurgeŠÜ¢ will deliver maximum distance while still remaining highly controllable. Players can't stop talking about the extra glide they get throw after throw. The ESPŠÜ¢ plastic delivers both durability and outstanding grip like none other.",Variable,8.00-15.00,8.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-z-1734.png,https://hyzershop.com/wp-content/uploads/discraft-surge-z-1734-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1714.png|https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1755.png|https://hyzershop.com/wp-content/uploads/discraft-surge-prod-1703.png|https://hyzershop.com/wp-content/uploads/discraft-surge-prod2-1728.png|https://hyzershop.com/wp-content/uploads/discraft-surge-z-1734.png|https://hyzershop.com/wp-content/uploads/discraft-surge-z-1744.png,6,0,Distance Drivers,Green|Light Red|Neon Yellow|Orange|Red|White,ESP|Pro-D|Z,,170.3g|171.4g|172.8g|173.4g|174.4g|175.5g,Discraft,2,5,8842756,11,0
SURGE,SURGE_Z_1744,"Surge - Color: neon-yellow, Plastic: z, Scaled Weight: 174-4g",,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-z-1744.png,https://hyzershop.com/wp-content/uploads/discraft-surge-z-1744-150x150.png,,1,,,Neon Yellow,Z,,174.4g,Discraft,,,,,
SURGE,SURGE_Z_1734,"Surge - Color: red, Plastic: z, Scaled Weight: 173-4g",,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-xl-z-1734.png,https://hyzershop.com/wp-content/uploads/discraft-xl-z-1734-150x150.png,,1,,,Red,Z,,173.4g,Discraft,,,,,
SURGE,SURGE_ESP_1755,"Surge - Color: orange, Plastic: esp, Scaled Weight: 175-5g",,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1755.png,https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1755-150x150.png,,1,,,Orange,ESP,,175.5g,Discraft,,,,,
SURGE,SURGE_PROD_1703,"Surge - Color: white, Plastic: pro-d, Scaled Weight: 170-3g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-prod-1703.png,https://hyzershop.com/wp-content/uploads/discraft-surge-prod-1703-150x150.png,,1,,,White,Pro-D,,170.3g,Discraft,,,,,
SURGE,SURGE_PROD_1728,"Surge - Color: red, Plastic: pro-d, Scaled Weight: 172-8g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-prod2-1728.png,https://hyzershop.com/wp-content/uploads/discraft-surge-prod2-1728-150x150.png,,1,,,Red,Pro-D,,172.8g,Discraft,,,,,
SURGE,SURGE_ESP_1714,"Surge - Color: green, Plastic: esp, Scaled Weight: 171-4g",,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1714.png,https://hyzershop.com/wp-content/uploads/discraft-surge-esp-1714-150x150.png,,1,,,Green,ESP,,171.4g,Discraft,,,,,
,STRATUS,Stratus,discraft-stratus,"<strong>Manufacturer's Description:</strong> The Stratus is great for beginners as well as pros. Easy to throw, it will fly straight at low to mid speeds, or fade to an anhyzer at higher speeds. A well-worn Stratus will flip flat when thrown on a hard hyzer. Try it for roller shots too!",Variable,8.00-11.00,8.00-11.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1757.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1757-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1719.png|https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1736.png|https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1757.png|https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1776.png,4,0,Fairway Drivers,Orange|Red|Yellow,Pro-D|X,,171.9g|173.6g|175.7g|177.6g,Discraft,1,4,1111307,5,-2
STRATUS,STRATUS_X_1776,"Stratus - Color: orange, Plastic: x, Scaled Weight: 177-6g",,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1776.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1776-150x150.png,,1,,,Orange,X,,177.6g,Discraft,,,,,
STRATUS,SURGE_X_1757,"Stratus - Color: red, Plastic: x, Scaled Weight: 175-7g",,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1757.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-x-1757-150x150.png,,1,,,Red,X,,175.7g,Discraft,,,,,
STRATUS,STRATUS_PROD_1736,"Stratus - Color: red, Plastic: pro-d, Scaled Weight: 173-6g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1736.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1736-150x150.png,,1,,,Red,Pro-D,,173.6g,Discraft,,,,,
STRATUS,STRATUS_PROD_1719,"Stratus - Color: yellow, Plastic: pro-d, Scaled Weight: 171-9g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1719.png,https://hyzershop.com/wp-content/uploads/discraft-stratus-prod-1719-150x150.png,,1,,,Yellow,Pro-D,,171.9g,Discraft,,,,,
,RATTLER,Rattler,discraft-rattler,"<strong>Manufacturer's Description:</strong> The Rattler is a super accurate putt and approach golf disc. It flies slow, flat and ultra-stable to get you in close from 100 to 150 feet and let you nail more of those monster putts.",Variable,8,8,Discs,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1707.png,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1707-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1707.png|https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1741.png,2,0,Putters,Blue|Yellow,Pro-D,,170.7g|174.1g,Discraft,1,3,3672450,2,-1
RATTLER,RATTLER_PROD_1707,"Rattler - Color: blue, Plastic: pro-d, Scaled Weight: 170-7g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1707.png,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1707-150x150.png,,1,,,Blue,Pro-D,,170.7g,Discraft,,,,,
RATTLER,RATTLER_PROD_1741,"Rattler - Color: yellow, Plastic: pro-d, Scaled Weight: 174-1g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1741.png,https://hyzershop.com/wp-content/uploads/discraft-rattler-prod-1741-150x150.png,,1,,,Yellow,Pro-D,,174.1g,Discraft,,,,,
,FORCE,Force,discraft-force,"<strong>Manufacturer's Description:</strong> If you're throwing hard for maximum distance, reach for the high performance Force.ŠÜ¢ This is Discraft's fastest overstable driver, with a wide rim and jaw-dropping glide that delivers a new level of distance potential. It's intended for experienced players who throw with power.
&nbsp;",Variable,8.00-20.00,8.00-20.00,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-z-17461.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17461-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17481.png|https://hyzershop.com/wp-content/uploads/discraft-force-z-17461.png|https://hyzershop.com/wp-content/uploads/discraft-force-z-17441.png|https://hyzershop.com/wp-content/uploads/discraft-force-z-17321.png|https://hyzershop.com/wp-content/uploads/discraft-force-x-17461.png|https://hyzershop.com/wp-content/uploads/discraft-force-x-17221.png|https://hyzershop.com/wp-content/uploads/discraft-force-ti-17501.png|https://hyzershop.com/wp-content/uploads/discraft-force-ti-17441.png|https://hyzershop.com/wp-content/uploads/discraft-force-prod-17421.png|https://hyzershop.com/wp-content/uploads/discraft-force-prod-17161.png|https://hyzershop.com/wp-content/uploads/discraft-force-esp-17441.png|https://hyzershop.com/wp-content/uploads/discraft-force-esp-17311.png,11,1,Distance Drivers,Blue|Green Sparkle|Hot Pink|Light Green|Orange|Pink|Red|Silver|Yellow,ESP|Pro-D|Ti (Nate Doss 3X World Champ)|X|Z|Z (Nate Doss SC Top 10 Limited Edition),,171.6g|172.2g|173.1g|173.2g|173.4g|174.2g|174.4g|174.6g|174.8g|175.0g,Discraft,4,5,207283,12,0
FORCE,FORCE_ZSCTOP10_1748,"Force - Color: green-sparkle, Plastic: z-nate-doss-sc-top-10-limited-edition, Scaled Weight: 174-8g",product-1223-variation,,Variation,20,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-z-17481.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17481-150x150.png,,1,,,Green Sparkle,Z (Nate Doss SC Top 10 Limited Edition),,174.8g,Discraft,,,,,
FORCE,FORCE_ZSCTOP10_1746,"Force - Color: green-sparkle, Plastic: z-nate-doss-sc-top-10-limited-edition, Scaled Weight: 174-6g",product-1223-variation-2,,Variation,20,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-z-17461.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17461-150x150.png,,1,,,Green Sparkle,Z (Nate Doss SC Top 10 Limited Edition),,174.6g,Discraft,,,,,
FORCE,FORCE_Z_1744,"Force - Color: light-green, Plastic: z, Scaled Weight: 174-4g",product-1223-variation-3,,Variation,14,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-z-17441.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17441-150x150.png,,0,,,Light Green,Z,,174.4g,Discraft,,,,,
FORCE,FORCE_Z_1732,"Force - Color: blue, Plastic: z, Scaled Weight: 173-2g",product-1223-variation-4,,Variation,14,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-z-17321.png,https://hyzershop.com/wp-content/uploads/discraft-force-z-17321-150x150.png,,1,,,Blue,Z,,173.2g,Discraft,,,,,
FORCE,FORCE_X_1746,"Force - Color: hot-pink, Plastic: x, Scaled Weight: 174-6g",product-1223-variation-5,,Variation,11,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-x-17461.png,https://hyzershop.com/wp-content/uploads/discraft-force-x-17461-150x150.png,,1,,,Hot Pink,X,,174.6g,Discraft,,,,,
FORCE,FORCE_X_1722,"Force - Color: orange, Plastic: x, Scaled Weight: 172-2g",product-1223-variation-6,,Variation,11,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-x-17221.png,https://hyzershop.com/wp-content/uploads/discraft-force-x-17221-150x150.png,,1,,,Orange,X,,172.2g,Discraft,,,,,
FORCE,FORCE_TIDOSS3X_1750,"Force - Color: silver, Plastic: ti-nate-doss-3x-world-champ, Scaled Weight: 175-0g",product-1223-variation-7,,Variation,15,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-ti-17501.png,https://hyzershop.com/wp-content/uploads/discraft-force-ti-17501-150x150.png,,1,,,Silver,Ti (Nate Doss 3X World Champ),,175.0g,Discraft,,,,,
FORCE,FORCE_TIDOSS3X_1744,"Force - Color: pink, Plastic: ti-nate-doss-3x-world-champ, Scaled Weight: 174-4g",product-1223-variation-8,,Variation,,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-ti-17441.png,https://hyzershop.com/wp-content/uploads/discraft-force-ti-17441-150x150.png,,1,,,Pink,Ti (Nate Doss 3X World Champ),,174.4g,Discraft,,,,,
FORCE,FORCE_PROD_1742,"Force - Color: red, Plastic: pro-d, Scaled Weight: 174-2g",product-1223-variation-9,,Variation,8,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-prod-17421.png,https://hyzershop.com/wp-content/uploads/discraft-force-prod-17421-150x150.png,,1,,,Red,Pro-D,,174.2g,Discraft,,,,,
FORCE,FORCE_PROD_1716,"Force - Color: pink, Plastic: pro-d, Scaled Weight: 171-6g",product-1223-variation-10,,Variation,8,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-prod-17161.png,https://hyzershop.com/wp-content/uploads/discraft-force-prod-17161-150x150.png,,1,,,Pink,Pro-D,,171.6g,Discraft,,,,,
FORCE,FORCE_ESP_1744,"Force - Color: red, Plastic: esp, Scaled Weight: 174-4g",product-1223-variation-11,,Variation,15,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-esp-17441.png,https://hyzershop.com/wp-content/uploads/discraft-force-esp-17441-150x150.png,,1,,,Red,ESP,,174.4g,Discraft,,,,,
FORCE,FORCE_ESP_1731,"Force - Color: yellow, Plastic: esp, Scaled Weight: 173-1g",product-1223-variation-12,,Variation,15,,Discs|Featured Disc,https://hyzershop.com/wp-content/uploads/discraft-force-esp-17311.png,https://hyzershop.com/wp-content/uploads/discraft-force-esp-17311-150x150.png,,1,,,Yellow,ESP,,173.1g,Discraft,,,,,
,NUKEOS,Nuke OS,discraft-nuke-os,"<strong>Manufacturer's Description:</strong> Big D for big arms: created for expert players and windy conditions, NUKE OS (Over Stable) is a super fast driver that rewards power throwers with insane distance potential. Will finish on a hyzer even in strong winds, and offers the most dependable consistency of any high speed driver on the market.",Variable,14,14,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1728.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1728-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1728.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1754.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1735.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1753.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1608.png|https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1610.png,6,0,Distance Drivers,Hot Pink|Neon Green|Neon Orange|Orange,Z|Z FLX|Z-Lite,,160.8g|161.0g|172.8g|173.5g|175.3g|175.4g,Discraft,4,4,2537405,13,0
NUKEOS,NUKEOS_Z_1728,"Nuke OS - Color: hot-pink, Plastic: z, Scaled Weight: 172-8g",product-1236-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1728.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1728-150x150.png,,1,,,Hot Pink,Z,,172.8g,Discraft,,,,,
NUKEOS,NUKEOS_Z_1754,"Nuke OS - Color: neon-green, Plastic: z, Scaled Weight: 175-4g",product-1236-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1754.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-z-1754-150x150.png,,1,,,Neon Green,Z,,175.4g,Discraft,,,,,
NUKEOS,NUKEOS_ZFLX_1735,"Nuke OS - Color: neon-orange, Plastic: z-flx, Scaled Weight: 173-5g",product-1236-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1735.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1735-150x150.png,,1,,,Neon Orange,Z FLX,,173.5g,Discraft,,,,,
NUKEOS,NUKEOS_ZFLX_1753,"Nuke OS - Color: hot-pink, Plastic: z-flx, Scaled Weight: 175-3g",product-1236-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1753.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zflx-1753-150x150.png,,1,,,Hot Pink,Z FLX,,175.3g,Discraft,,,,,
NUKEOS,NUKEOS_ZLITE_1608,"Nuke OS - Color: orange, Plastic: z-lite, Scaled Weight: 160-8g",product-1236-variation-5,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1608.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1608-150x150.png,,1,,,Orange,Z-Lite,,160.8g,Discraft,,,,,
NUKEOS,NUKEOS_ZLITE_1610,"Nuke OS - Color: orange, Plastic: z-lite, Scaled Weight: 161-0g",product-1236-variation-6,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1610.png,https://hyzershop.com/wp-content/uploads/discraft-nuke-os-zlite-1610-150x150.png,,1,,,Orange,Z-Lite,,161.0g,Discraft,,,,,
